hardware_filter,method_id,family,dataset_id,target_regime,modality,count,mean,std,min,max,hardware_mismatch_count,gpu_devices,hardware_profiles
all,supervised,Baseline,citeseer,R1,graph,1,1.2698585999999998,0.0,1.2698585999999998,1.2698585999999998,0,NVIDIA A100-SXM4-80GB,auto
all,supervised,Baseline,cora,R1,graph,1,1.6321052000000003,0.0,1.6321052000000003,1.6321052000000003,0,Tesla V100-SXM2-32GB,auto
all,supervised,Baseline,pubmed,R1,graph,1,1.269761,0.0,1.269761,1.269761,0,NVIDIA A100-SXM4-80GB,auto
all,dynamic_label_propagation,Classical transductive,citeseer,R1,graph,1,0.44064420000000004,0.0,0.44064420000000004,0.44064420000000004,0,Unknown,auto
all,dynamic_label_propagation,Classical transductive,cora,R1,graph,1,0.6248846,0.0,0.6248846,0.6248846,0,Unknown,auto
all,dynamic_label_propagation,Classical transductive,pubmed,R1,graph,1,52.8171646,0.0,52.8171646,52.8171646,0,Unknown,auto
all,graph_mincuts,Classical transductive,citeseer,R1,graph,1,0.1907356,0.0,0.1907356,0.1907356,0,CPU,auto
all,graph_mincuts,Classical transductive,cora,R1,graph,1,0.2319216,0.0,0.2319216,0.2319216,0,CPU,auto
all,graph_mincuts,Classical transductive,pubmed,R1,graph,1,0.21977280000000002,0.0,0.21977280000000002,0.21977280000000002,0,CPU,auto
all,graphhop,Classical transductive,citeseer,R1,graph,1,10.818123,0.0,10.818123,10.818123,0,Unknown,auto
all,graphhop,Classical transductive,cora,R1,graph,1,15.9537674,0.0,15.9537674,15.9537674,0,Unknown,auto
all,graphhop,Classical transductive,pubmed,R1,graph,1,15.204452799999999,0.0,15.204452799999999,15.204452799999999,0,Unknown,auto
all,label_propagation,Classical transductive,citeseer,R1,graph,1,0.1982616,0.0,0.1982616,0.1982616,0,Unknown,auto
all,label_propagation,Classical transductive,cora,R1,graph,1,0.22367900000000002,0.0,0.22367900000000002,0.22367900000000002,0,Unknown,auto
all,label_propagation,Classical transductive,pubmed,R1,graph,1,0.1954248,0.0,0.1954248,0.1954248,0,Unknown,auto
all,label_spreading,Classical transductive,citeseer,R1,graph,1,0.1810296,0.0,0.1810296,0.1810296,0,Unknown,auto
all,label_spreading,Classical transductive,cora,R1,graph,1,0.20693419999999998,0.0,0.20693419999999998,0.20693419999999998,0,Unknown,auto
all,label_spreading,Classical transductive,pubmed,R1,graph,1,0.1775952,0.0,0.1775952,0.1775952,0,Unknown,auto
all,lazy_random_walk,Classical transductive,citeseer,R1,graph,1,0.20781200000000002,0.0,0.20781200000000002,0.20781200000000002,0,Unknown,auto
all,lazy_random_walk,Classical transductive,cora,R1,graph,1,0.2431098,0.0,0.2431098,0.2431098,0,Unknown,auto
all,lazy_random_walk,Classical transductive,pubmed,R1,graph,1,1.7844031999999999,0.0,1.7844031999999999,1.7844031999999999,0,Unknown,auto
all,mean_teacher,Consistency,citeseer,R1,graph,1,1.4281798,0.0,1.4281798,1.4281798,0,NVIDIA A100-SXM4-80GB,auto
all,mean_teacher,Consistency,cora,R1,graph,1,2.1063918,0.0,2.1063918,2.1063918,0,Tesla V100-SXM2-32GB,auto
all,mean_teacher,Consistency,pubmed,R1,graph,1,1.3872464,0.0,1.3872464,1.3872464,0,NVIDIA A100-SXM4-80GB,auto
all,pi_model,Consistency,citeseer,R1,graph,1,1.3893942,0.0,1.3893942,1.3893942,0,NVIDIA A100-SXM4-80GB,auto
all,pi_model,Consistency,cora,R1,graph,1,2.0535272,0.0,2.0535272,2.0535272,0,Tesla V100-SXM2-32GB,auto
all,pi_model,Consistency,pubmed,R1,graph,1,1.3784698,0.0,1.3784698,1.3784698,0,NVIDIA A100-SXM4-80GB,auto
all,temporal_ensembling,Consistency,citeseer,R1,graph,1,1.4842306,0.0,1.4842306,1.4842306,0,NVIDIA A100-SXM4-80GB,auto
all,temporal_ensembling,Consistency,cora,R1,graph,1,2.1182206,0.0,2.1182206,2.1182206,0,Tesla V100-SXM2-32GB,auto
all,temporal_ensembling,Consistency,pubmed,R1,graph,1,1.4208194,0.0,1.4208194,1.4208194,0,NVIDIA A100-SXM4-80GB,auto
all,vat,Consistency,citeseer,R1,graph,1,1.4244088,0.0,1.4244088,1.4244088,0,NVIDIA A100-SXM4-80GB,auto
all,vat,Consistency,cora,R1,graph,1,2.1927475999999997,0.0,2.1927475999999997,2.1927475999999997,0,Tesla V100-SXM2-32GB,auto
all,vat,Consistency,pubmed,R1,graph,1,1.4394878,0.0,1.4394878,1.4394878,0,NVIDIA A100-SXM4-80GB,auto
all,appnp,GNN,citeseer,R1,graph,1,1.0197138000000001,0.0,1.0197138000000001,1.0197138000000001,0,Unknown,auto
all,appnp,GNN,cora,R1,graph,1,1.3766782,0.0,1.3766782,1.3766782,0,Unknown,auto
all,appnp,GNN,pubmed,R1,graph,1,1.0611872,0.0,1.0611872,1.0611872,0,Unknown,auto
all,chebnet,GNN,citeseer,R1,graph,1,1.0398706,0.0,1.0398706,1.0398706,0,Unknown,auto
all,chebnet,GNN,cora,R1,graph,1,1.0005013999999999,0.0,1.0005013999999999,1.0005013999999999,0,Unknown,auto
all,chebnet,GNN,pubmed,R1,graph,1,1.3267214,0.0,1.3267214,1.3267214,0,Unknown,auto
all,gat,GNN,citeseer,R1,graph,1,1.1601127999999998,0.0,1.1601127999999998,1.1601127999999998,0,Unknown,auto
all,gat,GNN,cora,R1,graph,1,1.8016815999999998,0.0,1.8016815999999998,1.8016815999999998,0,Unknown,auto
all,gat,GNN,pubmed,R1,graph,1,1.6381599999999998,0.0,1.6381599999999998,1.6381599999999998,0,Unknown,auto
all,gcn,GNN,citeseer,R1,graph,1,0.7161218,0.0,0.7161218,0.7161218,0,Unknown,auto
all,gcn,GNN,cora,R1,graph,1,0.9158251999999999,0.0,0.9158251999999999,0.9158251999999999,0,Unknown,auto
all,gcn,GNN,pubmed,R1,graph,1,0.8127282000000001,0.0,0.8127282000000001,0.8127282000000001,0,Unknown,auto
all,gcnii,GNN,citeseer,R1,graph,1,1.6155998,0.0,1.6155998,1.6155998,0,Unknown,auto
all,gcnii,GNN,cora,R1,graph,1,3.4159956,0.0,3.4159956,3.4159956,0,Unknown,auto
all,gcnii,GNN,pubmed,R1,graph,1,2.3040326,0.0,2.3040326,2.3040326,0,Unknown,auto
all,grafn,GNN,citeseer,R1,graph,1,1.2689702,0.0,1.2689702,1.2689702,0,Unknown,auto
all,grafn,GNN,cora,R1,graph,1,2.4751366,0.0,2.4751366,2.4751366,0,Unknown,auto
all,grafn,GNN,pubmed,R1,graph,1,1.8889076,0.0,1.8889076,1.8889076,0,Unknown,auto
all,grand,GNN,citeseer,R1,graph,1,3.8951726,0.0,3.8951726,3.8951726,0,Unknown,auto
all,grand,GNN,cora,R1,graph,1,3.1574998,0.0,3.1574998,3.1574998,0,Unknown,auto
all,grand,GNN,pubmed,R1,graph,1,4.3014536,0.0,4.3014536,4.3014536,0,Unknown,auto
all,graphsage,GNN,citeseer,R1,graph,1,0.7555524,0.0,0.7555524,0.7555524,0,Unknown,auto
all,graphsage,GNN,cora,R1,graph,1,0.9158398,0.0,0.9158398,0.9158398,0,Unknown,auto
all,graphsage,GNN,pubmed,R1,graph,1,0.9449935999999999,0.0,0.9449935999999999,0.9449935999999999,0,Unknown,auto
all,h_gcn,GNN,citeseer,R1,graph,1,4.343145,0.0,4.343145,4.343145,0,Unknown,auto
all,h_gcn,GNN,cora,R1,graph,1,2.416781,0.0,2.416781,2.416781,0,Unknown,auto
all,h_gcn,GNN,pubmed,R1,graph,1,30.1463036,0.0,30.1463036,30.1463036,0,Unknown,auto
all,n_gcn,GNN,citeseer,R1,graph,1,12.6189526,0.0,12.6189526,12.6189526,0,Unknown,auto
all,n_gcn,GNN,cora,R1,graph,1,6.0059658,0.0,6.0059658,6.0059658,0,Unknown,auto
all,n_gcn,GNN,pubmed,R1,graph,1,79.94163280000001,0.0,79.94163280000001,79.94163280000001,0,Unknown,auto
all,planetoid,GNN,citeseer,R1,graph,1,40.4609356,0.0,40.4609356,40.4609356,0,Unknown,auto
all,planetoid,GNN,cora,R1,graph,1,178.6796026,0.0,178.6796026,178.6796026,0,Unknown,auto
all,planetoid,GNN,pubmed,R1,graph,1,293.4221784,0.0,293.4221784,293.4221784,0,Unknown,auto
all,sgc,GNN,citeseer,R1,graph,1,0.5551284,0.0,0.5551284,0.5551284,0,Unknown,auto
all,sgc,GNN,cora,R1,graph,1,3.273079,0.0,3.273079,3.273079,0,Unknown,auto
all,sgc,GNN,pubmed,R1,graph,1,0.5674976,0.0,0.5674976,0.5674976,0,Unknown,auto
all,adamatch,Hybrid,citeseer,R1,graph,1,21.504717,0.0,21.504717,21.504717,0,NVIDIA A100-SXM4-80GB,auto
all,adamatch,Hybrid,cora,R1,graph,1,36.459064999999995,0.0,36.459064999999995,36.459064999999995,0,Tesla V100-SXM2-32GB,auto
all,adamatch,Hybrid,pubmed,R1,graph,1,5.272093,0.0,5.272093,5.272093,0,NVIDIA A100-SXM4-80GB,auto
all,comatch,Hybrid,citeseer,R1,graph,1,1.6693634,0.0,1.6693634,1.6693634,0,NVIDIA A100-SXM4-80GB,auto
all,comatch,Hybrid,cora,R1,graph,1,2.4704928,0.0,2.4704928,2.4704928,0,Tesla V100-SXM2-32GB,auto
all,comatch,Hybrid,pubmed,R1,graph,1,1.543543,0.0,1.543543,1.543543,0,NVIDIA A100-SXM4-80GB,auto
all,daso,Hybrid,citeseer,R1,graph,1,1.530338,0.0,1.530338,1.530338,0,NVIDIA A100-SXM4-80GB,auto
all,daso,Hybrid,cora,R1,graph,1,2.3157,0.0,2.3157,2.3157,0,Tesla V100-SXM2-32GB,auto
all,daso,Hybrid,pubmed,R1,graph,1,1.4855164,0.0,1.4855164,1.4855164,0,NVIDIA A100-SXM4-80GB,auto
all,defixmatch,Hybrid,citeseer,R1,graph,1,1.5171572000000002,0.0,1.5171572000000002,1.5171572000000002,0,NVIDIA A100-SXM4-80GB,auto
all,defixmatch,Hybrid,cora,R1,graph,1,2.2643294000000003,0.0,2.2643294000000003,2.2643294000000003,0,Tesla V100-SXM2-32GB,auto
all,defixmatch,Hybrid,pubmed,R1,graph,1,1.4518996,0.0,1.4518996,1.4518996,0,NVIDIA A100-SXM4-80GB,auto
all,fixmatch,Hybrid,citeseer,R1,graph,1,1.3936328,0.0,1.3936328,1.3936328,0,NVIDIA A100-SXM4-80GB,auto
all,fixmatch,Hybrid,cora,R1,graph,1,2.1298298,0.0,2.1298298,2.1298298,0,Tesla V100-SXM2-32GB,auto
all,fixmatch,Hybrid,pubmed,R1,graph,1,1.3845034,0.0,1.3845034,1.3845034,0,NVIDIA A100-SXM4-80GB,auto
all,flexmatch,Hybrid,citeseer,R1,graph,1,1.4181439999999998,0.0,1.4181439999999998,1.4181439999999998,0,NVIDIA A100-SXM4-80GB,auto
all,flexmatch,Hybrid,cora,R1,graph,1,2.1151478,0.0,2.1151478,2.1151478,0,Tesla V100-SXM2-32GB,auto
all,flexmatch,Hybrid,pubmed,R1,graph,1,1.3880004,0.0,1.3880004,1.3880004,0,NVIDIA A100-SXM4-80GB,auto
all,free_match,Hybrid,citeseer,R1,graph,1,1.4904212,0.0,1.4904212,1.4904212,0,NVIDIA A100-SXM4-80GB,auto
all,free_match,Hybrid,cora,R1,graph,1,2.28898,0.0,2.28898,2.28898,0,Tesla V100-SXM2-32GB,auto
all,free_match,Hybrid,pubmed,R1,graph,1,1.5237636,0.0,1.5237636,1.5237636,0,NVIDIA A100-SXM4-80GB,auto
all,meta_pseudo_labels,Hybrid,citeseer,R1,graph,1,1.5539912,0.0,1.5539912,1.5539912,0,NVIDIA A100-SXM4-80GB,auto
all,meta_pseudo_labels,Hybrid,cora,R1,graph,1,2.5224316,0.0,2.5224316,2.5224316,0,Tesla V100-SXM2-32GB,auto
all,meta_pseudo_labels,Hybrid,pubmed,R1,graph,1,1.5562664,0.0,1.5562664,1.5562664,0,NVIDIA A100-SXM4-80GB,auto
all,mixmatch,Hybrid,citeseer,R1,graph,1,1.4019732,0.0,1.4019732,1.4019732,0,NVIDIA A100-SXM4-80GB,auto
all,mixmatch,Hybrid,cora,R1,graph,1,2.1270056,0.0,2.1270056,2.1270056,0,Tesla V100-SXM2-32GB,auto
all,mixmatch,Hybrid,pubmed,R1,graph,1,1.4386324,0.0,1.4386324,1.4386324,0,NVIDIA A100-SXM4-80GB,auto
all,noisy_student,Hybrid,citeseer,R1,graph,1,1.378679,0.0,1.378679,1.378679,0,NVIDIA A100-SXM4-80GB,auto
all,noisy_student,Hybrid,cora,R1,graph,1,2.0380292,0.0,2.0380292,2.0380292,0,Tesla V100-SXM2-32GB,auto
all,noisy_student,Hybrid,pubmed,R1,graph,1,1.3996520000000001,0.0,1.3996520000000001,1.3996520000000001,0,NVIDIA A100-SXM4-80GB,auto
all,simclr_v2,Hybrid,citeseer,R1,graph,1,1.485501,0.0,1.485501,1.485501,0,NVIDIA A100-SXM4-80GB,auto
all,simclr_v2,Hybrid,cora,R1,graph,1,1.8267848,0.0,1.8267848,1.8267848,0,Tesla V100-SXM2-32GB,auto
all,simclr_v2,Hybrid,pubmed,R1,graph,1,1.3828704,0.0,1.3828704,1.3828704,0,NVIDIA A100-SXM4-80GB,auto
all,softmatch,Hybrid,citeseer,R1,graph,1,1.4234386,0.0,1.4234386,1.4234386,0,NVIDIA A100-SXM4-80GB,auto
all,softmatch,Hybrid,cora,R1,graph,1,2.1151944,0.0,2.1151944,2.1151944,0,Tesla V100-SXM2-32GB,auto
all,softmatch,Hybrid,pubmed,R1,graph,1,1.412387,0.0,1.412387,1.412387,0,NVIDIA A100-SXM4-80GB,auto
all,uda,Hybrid,citeseer,R1,graph,1,1.409665,0.0,1.409665,1.409665,0,NVIDIA A100-SXM4-80GB,auto
all,uda,Hybrid,cora,R1,graph,1,2.0255652,0.0,2.0255652,2.0255652,0,Tesla V100-SXM2-32GB,auto
all,uda,Hybrid,pubmed,R1,graph,1,1.3858288,0.0,1.3858288,1.3858288,0,NVIDIA A100-SXM4-80GB,auto
all,adsh,Margin-based inductive,citeseer,R1,graph,1,1.5734612000000001,0.0,1.5734612000000001,1.5734612000000001,0,NVIDIA A100-SXM4-80GB,auto
all,adsh,Margin-based inductive,cora,R1,graph,1,2.2904692,0.0,2.2904692,2.2904692,0,Tesla V100-SXM2-32GB,auto
all,adsh,Margin-based inductive,pubmed,R1,graph,1,1.4744038,0.0,1.4744038,1.4744038,0,NVIDIA A100-SXM4-80GB,auto
all,laplace_learning,PDE/Variational,citeseer,R1,graph,1,0.2046476,0.0,0.2046476,0.2046476,0,Unknown,auto
all,laplace_learning,PDE/Variational,cora,R1,graph,1,0.253512,0.0,0.253512,0.253512,0,Unknown,auto
all,laplace_learning,PDE/Variational,pubmed,R1,graph,1,0.6295987999999999,0.0,0.6295987999999999,0.6295987999999999,0,Unknown,auto
all,p_laplace_learning,PDE/Variational,citeseer,R1,graph,1,234.004137,0.0,234.004137,234.004137,0,CPU,auto
all,p_laplace_learning,PDE/Variational,cora,R1,graph,1,822.9943346,0.0,822.9943346,822.9943346,0,CPU,auto
all,p_laplace_learning,PDE/Variational,pubmed,R1,graph,1,2945.0885329999996,0.0,2945.0885329999996,2945.0885329999996,0,CPU,auto
all,poisson_learning,PDE/Variational,citeseer,R1,graph,1,0.26946400000000004,0.0,0.26946400000000004,0.26946400000000004,0,Unknown,auto
all,poisson_learning,PDE/Variational,cora,R1,graph,1,0.8506244000000001,0.0,0.8506244000000001,0.8506244000000001,0,Unknown,auto
all,poisson_learning,PDE/Variational,pubmed,R1,graph,1,0.2795026,0.0,0.2795026,0.2795026,0,Unknown,auto
all,poisson_mbo,PDE/Variational,citeseer,R1,graph,1,2.255889,0.0,2.255889,2.255889,0,CPU,auto
all,poisson_mbo,PDE/Variational,cora,R1,graph,1,4.9329794,0.0,4.9329794,4.9329794,0,CPU,auto
all,poisson_mbo,PDE/Variational,pubmed,R1,graph,1,12.3887816,0.0,12.3887816,12.3887816,0,CPU,auto
all,co_training,Wrappers,citeseer,R1,graph,1,3.9832285999999995,0.0,3.9832285999999995,3.9832285999999995,0,NVIDIA A100-SXM4-80GB,auto
all,co_training,Wrappers,cora,R1,graph,1,6.4138443999999994,0.0,6.4138443999999994,6.4138443999999994,0,Tesla V100-SXM2-32GB,auto
all,co_training,Wrappers,pubmed,R1,graph,1,3.8473264,0.0,3.8473264,3.8473264,0,NVIDIA A100-SXM4-80GB,auto
all,deep_co_training,Wrappers,citeseer,R1,graph,1,1.7449046000000004,0.0,1.7449046000000004,1.7449046000000004,0,NVIDIA A100-SXM4-80GB,auto
all,deep_co_training,Wrappers,cora,R1,graph,1,3.2064181999999994,0.0,3.2064181999999994,3.2064181999999994,0,Tesla V100-SXM2-32GB,auto
all,deep_co_training,Wrappers,pubmed,R1,graph,1,1.7536011999999999,0.0,1.7536011999999999,1.7536011999999999,0,NVIDIA A100-SXM4-80GB,auto
all,democratic_co_learning,Wrappers,citeseer,R1,graph,1,5.0167198,0.0,5.0167198,5.0167198,0,NVIDIA A100-SXM4-80GB,auto
all,democratic_co_learning,Wrappers,cora,R1,graph,1,6.8274029999999994,0.0,6.8274029999999994,6.8274029999999994,0,Tesla V100-SXM2-32GB,auto
all,democratic_co_learning,Wrappers,pubmed,R1,graph,1,2.7146414,0.0,2.7146414,2.7146414,0,NVIDIA A100-SXM4-80GB,auto
all,pseudo_label,Wrappers,citeseer,R1,graph,1,1.3875894,0.0,1.3875894,1.3875894,0,NVIDIA A100-SXM4-80GB,auto
all,pseudo_label,Wrappers,cora,R1,graph,1,1.7520234000000001,0.0,1.7520234000000001,1.7520234000000001,0,Tesla V100-SXM2-32GB,auto
all,pseudo_label,Wrappers,pubmed,R1,graph,1,1.3494549999999998,0.0,1.3494549999999998,1.3494549999999998,0,NVIDIA A100-SXM4-80GB,auto
all,self_training,Wrappers,citeseer,R1,graph,1,1.3761231999999999,0.0,1.3761231999999999,1.3761231999999999,0,NVIDIA A100-SXM4-80GB,auto
all,self_training,Wrappers,cora,R1,graph,1,1.7426416,0.0,1.7426416,1.7426416,0,Tesla V100-SXM2-32GB,auto
all,self_training,Wrappers,pubmed,R1,graph,1,1.339066,0.0,1.339066,1.339066,0,NVIDIA A100-SXM4-80GB,auto
all,setred,Wrappers,citeseer,R1,graph,1,1.3727232,0.0,1.3727232,1.3727232,0,NVIDIA A100-SXM4-80GB,auto
all,setred,Wrappers,cora,R1,graph,1,1.7690937999999998,0.0,1.7690937999999998,1.7690937999999998,0,Tesla V100-SXM2-32GB,auto
all,setred,Wrappers,pubmed,R1,graph,1,1.3440318,0.0,1.3440318,1.3440318,0,NVIDIA A100-SXM4-80GB,auto
all,tri_training,Wrappers,citeseer,R1,graph,1,3.75951,0.0,3.75951,3.75951,0,NVIDIA A100-SXM4-80GB,auto
all,tri_training,Wrappers,cora,R1,graph,1,5.5704728,0.0,5.5704728,5.5704728,0,Tesla V100-SXM2-32GB,auto
all,tri_training,Wrappers,pubmed,R1,graph,1,2.7453872,0.0,2.7453872,2.7453872,0,NVIDIA A100-SXM4-80GB,auto
all,trinet,Wrappers,citeseer,R1,graph,1,1.9371981999999999,0.0,1.9371981999999999,1.9371981999999999,0,NVIDIA A100-SXM4-80GB,auto
all,trinet,Wrappers,cora,R1,graph,1,2.6066292,0.0,2.6066292,2.6066292,0,Tesla V100-SXM2-32GB,auto
all,trinet,Wrappers,pubmed,R1,graph,1,1.7600404,0.0,1.7600404,1.7600404,0,NVIDIA A100-SXM4-80GB,auto
all,supervised,Baseline,adult,R1,tabular,1,1.0667734000000002,0.0,1.0667734000000002,1.0667734000000002,0,NVIDIA A100-SXM4-80GB,auto
all,supervised,Baseline,breast_cancer,R1,tabular,1,1.1063632,0.0,1.1063632,1.1063632,0,Tesla V100-SXM2-32GB,auto
all,supervised,Baseline,iris,R1,tabular,1,0.8894308000000001,0.0,0.8894308000000001,0.8894308000000001,0,NVIDIA A100-SXM4-80GB,auto
all,dynamic_label_propagation,Classical transductive,adult,R1,tabular,1,765.998693,0.0,765.998693,765.998693,0,Unknown,auto
all,dynamic_label_propagation,Classical transductive,breast_cancer,R1,tabular,1,0.7271759999999999,0.0,0.7271759999999999,0.7271759999999999,0,Unknown,auto
all,dynamic_label_propagation,Classical transductive,iris,R1,tabular,1,0.5294882000000001,0.0,0.5294882000000001,0.5294882000000001,0,Unknown,auto
all,graph_mincuts,Classical transductive,adult,R1,tabular,1,0.7537066,0.0,0.7537066,0.7537066,0,CPU,auto
all,graph_mincuts,Classical transductive,breast_cancer,R1,tabular,1,0.6179584,0.0,0.6179584,0.6179584,0,CPU,auto
all,graphhop,Classical transductive,adult,R1,tabular,1,18.6317364,0.0,18.6317364,18.6317364,0,Unknown,auto
all,graphhop,Classical transductive,breast_cancer,R1,tabular,1,15.264387,0.0,15.264387,15.264387,0,Unknown,auto
all,graphhop,Classical transductive,iris,R1,tabular,1,11.5724186,0.0,11.5724186,11.5724186,0,Unknown,auto
all,label_propagation,Classical transductive,adult,R1,tabular,1,0.8080724,0.0,0.8080724,0.8080724,0,Unknown,auto
all,label_propagation,Classical transductive,breast_cancer,R1,tabular,1,0.6529216,0.0,0.6529216,0.6529216,0,Unknown,auto
all,label_propagation,Classical transductive,iris,R1,tabular,1,0.536969,0.0,0.536969,0.536969,0,Unknown,auto
all,label_spreading,Classical transductive,adult,R1,tabular,1,0.7116718000000001,0.0,0.7116718000000001,0.7116718000000001,0,Unknown,auto
all,label_spreading,Classical transductive,breast_cancer,R1,tabular,1,0.6456646,0.0,0.6456646,0.6456646,0,Unknown,auto
all,label_spreading,Classical transductive,iris,R1,tabular,1,0.5194318,0.0,0.5194318,0.5194318,0,Unknown,auto
all,lazy_random_walk,Classical transductive,adult,R1,tabular,1,5.4046148,0.0,5.4046148,5.4046148,0,Unknown,auto
all,lazy_random_walk,Classical transductive,breast_cancer,R1,tabular,1,0.7025758,0.0,0.7025758,0.7025758,0,Unknown,auto
all,mean_teacher,Consistency,adult,R1,tabular,1,38.1613336,0.0,38.1613336,38.1613336,0,NVIDIA A100-SXM4-80GB,auto
all,mean_teacher,Consistency,breast_cancer,R1,tabular,1,1.8553506,0.0,1.8553506,1.8553506,0,Tesla V100-SXM2-32GB,auto
all,mean_teacher,Consistency,iris,R1,tabular,1,0.9834624,0.0,0.9834624,0.9834624,0,NVIDIA A100-SXM4-80GB,auto
all,pi_model,Consistency,adult,R1,tabular,1,36.237489800000006,0.0,36.237489800000006,36.237489800000006,0,NVIDIA A100-SXM4-80GB,auto
all,pi_model,Consistency,breast_cancer,R1,tabular,1,1.8684374000000001,0.0,1.8684374000000001,1.8684374000000001,0,Tesla V100-SXM2-32GB,auto
all,pi_model,Consistency,iris,R1,tabular,1,0.9892959999999998,0.0,0.9892959999999998,0.9892959999999998,0,NVIDIA A100-SXM4-80GB,auto
all,temporal_ensembling,Consistency,adult,R1,tabular,1,41.8487802,0.0,41.8487802,41.8487802,0,NVIDIA A100-SXM4-80GB,auto
all,temporal_ensembling,Consistency,breast_cancer,R1,tabular,1,1.9613942000000002,0.0,1.9613942000000002,1.9613942000000002,0,Tesla V100-SXM2-32GB,auto
all,temporal_ensembling,Consistency,iris,R1,tabular,1,1.021169,0.0,1.021169,1.021169,0,NVIDIA A100-SXM4-80GB,auto
all,vat,Consistency,adult,R1,tabular,1,48.8218276,0.0,48.8218276,48.8218276,0,NVIDIA A100-SXM4-80GB,auto
all,vat,Consistency,breast_cancer,R1,tabular,1,2.1453826,0.0,2.1453826,2.1453826,0,Tesla V100-SXM2-32GB,auto
all,vat,Consistency,iris,R1,tabular,1,1.0299182,0.0,1.0299182,1.0299182,0,NVIDIA A100-SXM4-80GB,auto
all,appnp,GNN,adult,R1,tabular,1,15.368902199999999,0.0,15.368902199999999,15.368902199999999,0,Unknown,auto
all,appnp,GNN,breast_cancer,R1,tabular,1,1.8005436,0.0,1.8005436,1.8005436,0,Unknown,auto
all,appnp,GNN,iris,R1,tabular,1,1.1713308,0.0,1.1713308,1.1713308,0,Unknown,auto
all,chebnet,GNN,adult,R1,tabular,1,1.4823526,0.0,1.4823526,1.4823526,0,Unknown,auto
all,chebnet,GNN,breast_cancer,R1,tabular,1,1.4249154,0.0,1.4249154,1.4249154,0,Unknown,auto
all,chebnet,GNN,iris,R1,tabular,1,1.0314320000000001,0.0,1.0314320000000001,1.0314320000000001,0,Unknown,auto
all,gat,GNN,adult,R1,tabular,1,6.100548000000001,0.0,6.100548000000001,6.100548000000001,0,Unknown,auto
all,gat,GNN,breast_cancer,R1,tabular,1,2.0435718,0.0,2.0435718,2.0435718,0,Unknown,auto
all,gat,GNN,iris,R1,tabular,1,1.443235,0.0,1.443235,1.443235,0,Unknown,auto
all,gcn,GNN,adult,R1,tabular,1,1.3043027999999999,0.0,1.3043027999999999,1.3043027999999999,0,Unknown,auto
all,gcn,GNN,breast_cancer,R1,tabular,1,1.4163706,0.0,1.4163706,1.4163706,0,Unknown,auto
all,gcn,GNN,iris,R1,tabular,1,1.0053991999999998,0.0,1.0053991999999998,1.0053991999999998,0,Unknown,auto
all,gcnii,GNN,adult,R1,tabular,1,4.6117554,0.0,4.6117554,4.6117554,0,Unknown,auto
all,gcnii,GNN,breast_cancer,R1,tabular,1,2.3738745999999997,0.0,2.3738745999999997,2.3738745999999997,0,Unknown,auto
all,gcnii,GNN,iris,R1,tabular,1,1.7364145999999998,0.0,1.7364145999999998,1.7364145999999998,0,Unknown,auto
all,grafn,GNN,adult,R1,tabular,1,4.3493372,0.0,4.3493372,4.3493372,0,Unknown,auto
all,grafn,GNN,breast_cancer,R1,tabular,1,1.9422072,0.0,1.9422072,1.9422072,0,Unknown,auto
all,grafn,GNN,iris,R1,tabular,1,1.579049,0.0,1.579049,1.579049,0,Unknown,auto
all,grand,GNN,adult,R1,tabular,1,1.8779214,0.0,1.8779214,1.8779214,0,Unknown,auto
all,grand,GNN,breast_cancer,R1,tabular,1,1.6304928,0.0,1.6304928,1.6304928,0,Unknown,auto
all,grand,GNN,iris,R1,tabular,1,1.429946,0.0,1.429946,1.429946,0,Unknown,auto
all,graphsage,GNN,adult,R1,tabular,1,1.3440296,0.0,1.3440296,1.3440296,0,Unknown,auto
all,graphsage,GNN,breast_cancer,R1,tabular,1,1.3682032000000002,0.0,1.3682032000000002,1.3682032000000002,0,Unknown,auto
all,graphsage,GNN,iris,R1,tabular,1,0.9590398,0.0,0.9590398,0.9590398,0,Unknown,auto
all,h_gcn,GNN,adult,R1,tabular,1,250.8565144,0.0,250.8565144,250.8565144,0,Unknown,auto
all,h_gcn,GNN,breast_cancer,R1,tabular,1,2.1689700000000003,0.0,2.1689700000000003,2.1689700000000003,0,Unknown,auto
all,h_gcn,GNN,iris,R1,tabular,1,1.7099088000000002,0.0,1.7099088000000002,1.7099088000000002,0,Unknown,auto
all,n_gcn,GNN,adult,R1,tabular,1,157.4144746,0.0,157.4144746,157.4144746,0,Unknown,auto
all,n_gcn,GNN,breast_cancer,R1,tabular,1,2.5492272,0.0,2.5492272,2.5492272,0,Unknown,auto
all,n_gcn,GNN,iris,R1,tabular,1,1.5945487999999999,0.0,1.5945487999999999,1.5945487999999999,0,Unknown,auto
all,planetoid,GNN,adult,R1,tabular,1,955.2618728,0.0,955.2618728,955.2618728,0,Unknown,auto
all,planetoid,GNN,breast_cancer,R1,tabular,1,40.0019792,0.0,40.0019792,40.0019792,0,Unknown,auto
all,planetoid,GNN,iris,R1,tabular,1,2.5239895999999997,0.0,2.5239895999999997,2.5239895999999997,0,Unknown,auto
all,sgc,GNN,adult,R1,tabular,1,12.7348722,0.0,12.7348722,12.7348722,0,Unknown,auto
all,sgc,GNN,breast_cancer,R1,tabular,1,1.2204626,0.0,1.2204626,1.2204626,0,Unknown,auto
